doc
fully general relativistic description rapidly rotate axially symmetric neutron star constrain nuclear matter equation state background constrain nuclear matter equation state eos neutron star observation main subject nuclear physics today general neutron star rotate rapidly structure neutron star affect especially millisecond pulsar well constrain nuclear eo important describe neutron star structure take account effect rotation fully relativistic manner purpose study investigate internal structure neutron star influence rotation explore correlation rotational effect eos parameter base realistic calculation rapidly rotate neutron star base keh method provide stable solution axially symmetric rotate equilibrium configuration result different skyrme eos parameter set find maximum angular frequency achievable rotate neutron star calculate keh method vary depend stiffness equation state confirm increase rotate frequency lead overall increase mass radius m r curve perform calculation frequently reference neutron star examine change mass radius correlate nuclear matter property saturation density result suggest rotational constraint require conservative interpretation account realistic stellar deformation effect conclusion place stringent constraint nuclear eos base observational datum essential account effect rotation neutron star model particular influence rotation increasingly significant high spin frequency neglect rapidly rotate system
equation state nuclear matter property neutron star equation state beta stable nuclear matter calculate numerically tolman oppenheimer volkov equation structure neutron star solve fourth order runge kutta algorithm show mass radius neutron star function central density neutron star maximum mass solar mass corresponding radius km obtain consider equation state nuclear matter obey causality new factor c add nuclear potential energy formula new equation state beta stable nuclear matter new maximum mass solar mass radius km neutron star obtain finally contribution cosmological constant structure neutron star discuss find cosmological constant minimal negligible influence property neutron star
new temperature dependent hyperonic equation state application rotate neutron star model q relation work present newly construct equation state eos stellar core collapse neutron star include entire baryon octet eos compatible main constraint nuclear physics particular maximum mass cold beta equilibrate neutron star solar mass agreement recent observation application new eo compute numerical stationary model rapidly rigidly rotate hot neutron star consider maximum mass hot star proto neutron star hypermassive neutron star post merger phase binary neutron star coalescence universality q relation nonzero temperature fast rotate model compare purely nuclear eo counterpart contain lambda hyperon entire baryon octet respectively discuss find q universality break thermal effect important value entropy gradient model use q relation analysis proto neutron star merger remnant datum include gravitational wave signal stage binary neutron star merger regard care
