doc
lyman limit imaging high redshift galaxy iii new observation qso field present result deep lyman limit imaging new field continue search galaxy z technique use custom broad band filter set g design isolate object have lyman continuum break superpose flat spectrum ultraviolet continuum observation specifically aim detect know galaxy produce optically thick qso metal line absorption system equally sensitive generally distribute object redshift interest previously publish result survey detect case object expect property star form galaxy z arcsec qso sight line candidate absorber similar luminosity impact parameter r average surface density robust lyman break object galaxy square arcminute magnitude limit r simple evolution model base property normal galaxy z predict density lyman break object time large observe conclude substantial population star form galaxy relatively normal luminosity place z
integral field spectroscopic survey high redshift damp lyman alpha galaxy search galaxy counterpart damp lyman alpha absorber dla quasar dla sub dla spectra use integral field spectroscopy search ly alpha emission line object redshift absorption system recover previously confirm object find statistically significant candidate ly alpha emission line object candidate identify have wavelength close dla line background quasar emission absorb comparison currently know ly alpha emit dla galaxy candidate similar line flux line width velocity offset emission line systemic dla redshift large impact parameter large kpc low column density system find large impact parameter assume single gas cloud extend qso line sight location candidate emission line find average candidate dla galaxy surround neutral gas exponential scale length kpc
high redshift quasar discover commission image datum sloan digital sky survey report discovery quasar redshift magnitude originally select distant quasar candidate optical near infrared photometry sloan digital sky survey sdss confirm probable high redshift quasar supplement sdss datum j k measurement quasar possess strong broad lyman alpha emission line characteristic sharp cutoff blue produce lyman alpha forest absorption quasar contain strong broad absorption feature exhibit strong n v emission absorption produce lyman alpha forest increase high redshift object consistent smooth extrapolation absorption see low redshift quasar high luminosity object relative know object z make potentially valuable probe early quasar property intervene intergalactic medium
