doc
black hole thermodynamic modify gravity mog analyze thermodynamical property black hole modify theory gravity initially propose obtain correct dynamic galaxy galaxy cluster dark matter thermodynamic non rotate rotate black hole solution resemble similar solution einstein maxwell theory electric charge replace new mass dependent gravitational charge q new mass dependent charge modify effective newtonian constant g turn critically affect thermodynamic black hole investigate thermodynamic regular solution explore limiting case horizon form possible modify gravity lead absence black hole horizon universe finally analyze correction thermodynamic non rotating black hole obtain usual logarithmic correction term
black hole thermodynamic information loss dimension black hole evaporation investigate model quantum gravity quantum correction black hole entropy compute fine grain entropy hawk radiation study generalized second law thermodynamic formulate show valid suitable condition show model black hole consume arbitrarily large information
nonlinear electrodynamic magnetic black hole model nonlinear electrodynamic parameter couple general relativity investigate study magnetize black hole obtain solution asymptotic metric mass function correction reissner solution find investigate thermodynamic black hole calculate hawk temperature heat capacity black hole show phase transition parameter model black hole stable
