doc
static solution brane model bulk scalar field present static solution dimensional einstein equation brane world scenario different approach stabilization extra dimension assume phenomenological stabilization mechanism create non vanish bulk construct brane model allow brane positive self energy consider candidate theory dynamical stabilization introduction massless scalar field bulk interact brane find exact static solution metric scalar field bulk demonstrate inter brane distance determine parameter scalar field brane interaction solution accompany correlation bulk cosmological constant brane self energy interaction term scalar field brane consider candidate phenomenologically viable stabilized geometry find aforementioned correlation avoid case single brane solution positive self energy fifth dimension end singularity
brane cosmology introduction note introductory review brane cosmology subject deal cosmological behaviour brane universe dimensional space ordinary matter confine embed high dimensional spacetime tractable case dimensional bulk spacetime brane modify friedmann equation discuss detail aspect present cosmological perturbation bulk scalar field system brane
cosmology brane world review cosmological consequence brane world scenario review pedagogical manner accord brane world idea standard model particle confine hyper surface call brane embed high dimensional spacetime call bulk begin review simple consistent brane world model single brane embed dimensional anti de sitter space time include scalar field bulk discuss detail difference anti de sitter case geometry bulk space time analyse depth finally investigate cosmology system brane bulk scalar field comment brane collision summarize open problem brane world cosmology
