doc
irreducible component hilbert scheme rational curve give normal bundle develop new general method compute decomposition type normal bundle projective rational curve method detect explain example hilbert scheme parametrize rational curve give decomposition type normal bundle exactly irreducible component give negative answer old question hilbert scheme irreducible characterize smooth non degenerate rational curve contain rational normal scroll surface term splitting type restrict tangent bundle compute normal bundle construct curve suitable projection rational normal curve
variety brill noether loci curve consider modulus space stable rank r vector bundle curve canonical determinant let maximum number linearly independent global section bundle embed surface generator genus sufficiently high brill noether locus bundle global section smooth projective manifold dimension g isomorphic modulus space stable vector bundle
moduli space frame sheaf certain rule surface elliptic curve fix rule surface s obtain projective completion line bundle l complex elliptic curve study modulus problem parametrize certain pair consist sheaf e s map e fix reference sheaf prove modulus stack problem representable scheme case modulus stack admit action group determine fix point set lead special case explicit formula rational homology moduli space
