doc
bethe ansatz solution model global range interact boson square lattice quantum system dimensional lattice ubiquitous study model exactly solve bethe ansatz technique show include global range interaction open scope bethe ansatz solution constrain dimensional quantum system bosonic model square lattice define exact bethe ansatz solution provide open cylindrical toroidal boundary condition generalise result integrable defect lead bethe ansatz solution exact
boundary perimeter bethe ansatz study partition function vertex model rational limit arbitrary baxter lattice reflect boundary lattice interpret invariant twisted yangian identification allow relate partition function vertex model bethe wave function open spin chain obtain partition function term creation operator reference state algebraic bethe ansatz sum permutation reflection coordinate bethe ansatz
bethe state integrable spin s chain generic open boundary base inhomogeneous t q relation associated bethe ansatz equation obtain diagonal bethe ansatz construct bethe type eigenstate spin s chain generic non diagonal boundary employ certain orthogonal basis hilbert space
