Source,Target,Type
539584,756573,Directed
540260,21956,Directed
540260,43242,Directed
540260,175095,Directed
540260,320298,Directed
540260,342701,Directed
540260,369001,Directed
540260,371322,Directed
540260,403869,Directed
540260,517978,Directed
540260,655211,Directed
540260,783480,Directed
540260,794416,Directed
540260,842663,Directed
540260,852112,Directed
540261,293163,Directed
541014,712670,Directed
542572,32910,Directed
542572,43935,Directed
542572,251618,Directed
542572,362057,Directed
542572,479513,Directed
542572,818358,Directed
542572,836203,Directed
542572,878700,Directed
542651,50277,Directed
542651,62322,Directed
542651,229015,Directed
542651,269137,Directed
542651,304181,Directed
542651,528956,Directed
542651,627007,Directed
542651,712578,Directed
542651,849711,Directed
542651,858073,Directed
543147,38308,Directed
543147,193873,Directed
543147,339616,Directed
543147,675871,Directed
543147,760416,Directed
543147,783480,Directed
543284,467221,Directed
543455,283572,Directed
543455,499429,Directed
543455,766712,Directed
543455,866677,Directed
544577,846758,Directed
545981,252546,Directed
545981,507905,Directed
545981,520293,Directed
545981,670304,Directed
550625,788061,Directed
550852,710991,Directed
550852,780134,Directed
551519,441703,Directed
551869,38796,Directed
551869,68817,Directed
551869,356827,Directed
551869,680186,Directed
551869,818148,Directed
552345,393065,Directed
552345,454323,Directed
552345,516390,Directed
552345,846392,Directed
552388,336475,Directed
552388,388694,Directed
552388,538372,Directed
552388,713786,Directed
552388,733170,Directed
552388,765171,Directed
553539,352992,Directed
553625,31247,Directed
553625,39510,Directed
553625,138484,Directed
553625,139663,Directed
553625,421466,Directed
553625,697359,Directed
553625,784843,Directed
553625,849079,Directed
555027,746628,Directed
557148,428728,Directed
558569,924732,Directed
559875,73035,Directed
559875,455177,Directed
559875,897081,Directed
561366,109181,Directed
561366,175051,Directed
561366,227692,Directed
561366,292704,Directed
561366,736785,Directed
561366,952443,Directed
561759,480597,Directed
561759,652747,Directed
561759,662404,Directed
561759,691298,Directed
561759,789840,Directed
561887,108058,Directed
561887,234571,Directed
561887,466896,Directed
561887,509826,Directed
561887,652747,Directed
561887,969631,Directed
562164,446349,Directed
562641,275557,Directed
562641,495432,Directed
562641,568077,Directed
562641,760664,Directed
562641,847044,Directed
562641,886143,Directed
562641,972342,Directed
562811,85895,Directed
562811,273819,Directed
563187,33192,Directed
563187,113368,Directed
563187,232122,Directed
563187,234188,Directed
563187,455554,Directed
563187,513397,Directed
563187,544577,Directed
563187,778588,Directed
563187,846758,Directed
563187,867084,Directed
563725,33428,Directed
563725,371322,Directed
563725,460278,Directed
563725,622820,Directed
563725,783480,Directed
564206,188152,Directed
564206,777114,Directed
564580,737141,Directed
565270,760701,Directed
566227,296216,Directed
566227,388677,Directed
566313,45980,Directed
566313,75122,Directed
566313,129665,Directed
566313,464007,Directed
566313,836203,Directed
566348,84021,Directed
566348,604011,Directed
566348,894994,Directed
566491,640249,Directed
567379,76138,Directed
568243,350351,Directed
569624,258530,Directed
570165,861535,Directed
570800,830442,Directed
571613,278800,Directed
571613,453466,Directed
571613,664889,Directed
572230,20620,Directed
572230,80140,Directed
572230,358453,Directed
572230,369001,Directed
572230,426567,Directed
572230,446349,Directed
572230,450925,Directed
572230,466896,Directed
572230,484963,Directed
572230,589040,Directed
572230,821216,Directed
576798,188980,Directed
576798,853755,Directed
577224,805016,Directed
577224,842005,Directed
577499,465398,Directed
577972,639485,Directed
577972,895436,Directed
578075,206285,Directed
578075,285619,Directed
578075,330419,Directed
578075,419437,Directed
578075,460278,Directed
578075,484963,Directed
578075,589591,Directed
578075,602762,Directed
578075,653288,Directed
578075,792942,Directed
580584,3428,Directed
580584,76099,Directed
580584,444106,Directed
580584,684459,Directed
581804,263205,Directed
581804,418335,Directed
582085,63131,Directed
582085,159664,Directed
582085,180642,Directed
582085,242826,Directed
582085,258304,Directed
582085,292704,Directed
582085,332552,Directed
582085,579637,Directed
582085,711215,Directed
582228,128689,Directed
582228,243740,Directed
582228,339616,Directed
582228,371166,Directed
582228,693228,Directed
582769,383070,Directed
584158,227692,Directed
584320,162847,Directed
584320,652916,Directed
589040,675871,Directed
589040,821216,Directed
589040,956944,Directed
589242,290808,Directed
589242,634803,Directed
589242,809643,Directed
589591,80140,Directed
589591,956944,Directed
589777,138228,Directed
589777,160290,Directed
590102,683357,Directed
590169,119044,Directed
590169,133129,Directed
590169,262008,Directed
590169,446349,Directed
590169,605595,Directed
590169,628125,Directed
590169,652747,Directed
590169,719970,Directed
590169,824622,Directed
590169,846392,Directed
590169,958546,Directed
591161,196135,Directed
591161,427413,Directed
591161,447372,Directed
591161,688410,Directed
591161,710651,Directed
591161,841488,Directed
591161,961542,Directed
591230,125883,Directed
591230,429223,Directed
591230,604011,Directed
591230,894994,Directed
591343,73035,Directed
591343,210231,Directed
591343,559875,Directed
591343,897081,Directed
591996,133704,Directed
591996,417947,Directed
591996,476123,Directed
594288,13819,Directed
594288,29852,Directed
594288,54905,Directed
594288,68031,Directed
594288,127997,Directed
594288,133079,Directed
594288,155080,Directed
594288,234188,Directed
594288,290059,Directed
594288,325382,Directed
594288,339027,Directed
594288,427496,Directed
594288,491708,Directed
594288,502194,Directed
594288,601779,Directed
594288,632014,Directed
594288,764896,Directed
594288,867036,Directed
594288,926816,Directed
594921,526692,Directed
596983,21900,Directed
597737,145820,Directed
597737,164580,Directed
597737,421466,Directed
597737,697359,Directed
597737,963714,Directed
598918,107360,Directed
599126,434970,Directed
600594,80094,Directed
600594,178673,Directed
600594,371166,Directed
600594,406500,Directed
600594,412083,Directed
600594,430832,Directed
600594,665457,Directed
600594,759879,Directed
600594,857606,Directed
600594,880450,Directed
600594,917164,Directed
602654,485010,Directed
602654,569624,Directed
602654,598009,Directed
602762,33428,Directed
602762,198307,Directed
602762,251169,Directed
602762,330419,Directed
602762,466896,Directed
602762,655211,Directed
602762,675871,Directed
602762,717862,Directed
602762,847044,Directed
602762,886143,Directed
602762,917287,Directed
603524,465190,Directed
603628,952811,Directed
603890,136555,Directed
603890,289425,Directed
603890,295565,Directed
603890,361524,Directed
604011,889264,Directed
604283,367743,Directed
604283,549876,Directed
604283,653518,Directed
605595,93677,Directed
607022,846699,Directed
607806,123028,Directed
607806,152076,Directed
607806,234571,Directed
607806,339105,Directed
607806,484938,Directed
607806,553905,Directed
607806,561759,Directed
607806,561887,Directed
607806,616279,Directed
608855,867084,Directed
613656,256009,Directed
613656,688410,Directed
613656,772801,Directed
616554,105933,Directed
616554,149528,Directed
616554,205732,Directed
616554,355880,Directed
616554,404597,Directed
616554,589040,Directed
616554,624049,Directed
616554,652747,Directed
616554,663942,Directed
616554,711333,Directed
616554,713786,Directed
616554,733170,Directed
616554,795286,Directed
616554,860045,Directed
616554,935380,Directed
617993,217818,Directed
617993,662404,Directed
617993,789840,Directed
617993,969631,Directed
618799,115432,Directed
618799,125695,Directed
618799,330419,Directed
618799,367748,Directed
618799,394026,Directed
618799,561887,Directed
618799,663942,Directed
618799,698186,Directed
618861,551081,Directed
619925,240708,Directed
619925,331182,Directed
619925,561887,Directed
619925,894141,Directed
620063,145601,Directed
621083,60543,Directed
621083,736386,Directed
622212,118533,Directed
622212,175261,Directed
622212,337782,Directed
622212,339616,Directed
622212,553905,Directed
622212,618799,Directed
622212,652747,Directed
622212,693228,Directed
622212,880450,Directed
622820,33428,Directed
622820,94059,Directed
622820,198307,Directed
622820,251169,Directed
622820,330419,Directed
622820,389279,Directed
622820,395522,Directed
622820,466896,Directed
622820,564206,Directed
622820,651412,Directed
622820,734241,Directed
622820,794425,Directed
623730,78175,Directed
623730,115432,Directed
623730,340618,Directed
623730,344930,Directed
623730,397503,Directed
623730,607806,Directed
623730,652747,Directed
623730,760664,Directed
623730,817255,Directed
623730,827256,Directed
623730,917287,Directed
624049,172462,Directed
624049,315940,Directed
624049,570165,Directed
624049,723355,Directed
624049,735566,Directed
624049,809936,Directed
624715,290808,Directed
624715,809643,Directed
627007,50277,Directed
627007,121266,Directed
627007,634697,Directed
627078,343445,Directed
627078,924485,Directed
627599,139663,Directed
627599,411493,Directed
627599,660924,Directed
630469,28487,Directed
630596,903,Directed
630596,76099,Directed
630596,680817,Directed
630673,27266,Directed
630673,93677,Directed
630673,121922,Directed
630673,409691,Directed
630673,495432,Directed
630673,623730,Directed
630673,670782,Directed
630673,675871,Directed
630673,693228,Directed
632014,929637,Directed
632140,408206,Directed
632490,334615,Directed
633643,772438,Directed
634697,230550,Directed
634697,383225,Directed
635489,269137,Directed
635489,277250,Directed
635489,313048,Directed
635489,347925,Directed
635489,427413,Directed
635489,516216,Directed
635489,621607,Directed
635489,710651,Directed
635489,741671,Directed
635489,795286,Directed
635489,861395,Directed
635489,874125,Directed
635489,891639,Directed
635489,939645,Directed
635536,105933,Directed
635536,473193,Directed
637827,33428,Directed
637827,330419,Directed
637827,344930,Directed
637827,393065,Directed
637827,623730,Directed
637827,652431,Directed
637827,663942,Directed
637827,681041,Directed
637827,689617,Directed
637827,733705,Directed
637827,756573,Directed
637827,783480,Directed
637827,852710,Directed
637827,967206,Directed
639381,458486,Directed
639381,806560,Directed
640755,78175,Directed
640755,289872,Directed
640755,339963,Directed
640755,371327,Directed
640755,480597,Directed
640755,516390,Directed
640755,553905,Directed
640755,561759,Directed
640755,561887,Directed
640755,616279,Directed
640755,617993,Directed
640755,642729,Directed
640755,652747,Directed
640755,663942,Directed
640755,723355,Directed
640755,734484,Directed
640755,769932,Directed
640755,817055,Directed
640755,817255,Directed
642354,749126,Directed
645278,84743,Directed
645278,204320,Directed
645278,736987,Directed
648523,293406,Directed
648523,473193,Directed
648523,490739,Directed
648523,552388,Directed
648523,852710,Directed
648769,423882,Directed
650196,67884,Directed
651412,94059,Directed
651412,188152,Directed
651412,488408,Directed
651412,564206,Directed
651412,652747,Directed
651412,705558,Directed
651412,852710,Directed
651581,160290,Directed
651766,466896,Directed
651766,474064,Directed
652431,769932,Directed
652624,43935,Directed
652624,463517,Directed
652747,83588,Directed
652747,243740,Directed
652747,495162,Directed
652747,837286,Directed
652916,8268,Directed
652916,130507,Directed
652916,200148,Directed
652916,321111,Directed
652916,491708,Directed
652916,507664,Directed
652916,549876,Directed
652916,582032,Directed
652916,604283,Directed
652916,653518,Directed
652916,762859,Directed
652916,857862,Directed
652916,951853,Directed
652916,973180,Directed
653288,206285,Directed
653288,460550,Directed
653288,466896,Directed
653288,480597,Directed
653288,652747,Directed
653288,695630,Directed
653288,762563,Directed
653288,789840,Directed
653600,155706,Directed
653600,237143,Directed
653898,38796,Directed
653898,129665,Directed
653898,328310,Directed
653898,551869,Directed
653898,687575,Directed
653898,957349,Directed
653991,766712,Directed
653991,972191,Directed
654265,903,Directed
654265,152548,Directed
654265,269137,Directed
654265,321111,Directed
654265,682577,Directed
654265,797381,Directed
655211,78162,Directed
655211,94059,Directed
655211,188152,Directed
655211,198307,Directed
655211,315940,Directed
655211,317083,Directed
655211,330419,Directed
655211,395522,Directed
655211,622820,Directed
655211,689617,Directed
655211,698186,Directed
655211,714875,Directed
655211,756573,Directed
655211,794425,Directed
655211,917287,Directed
656985,339718,Directed
656985,566348,Directed
656985,591230,Directed
656985,604011,Directed
656985,867427,Directed
657926,681685,Directed
658225,598763,Directed
658225,800443,Directed
660924,245747,Directed
661501,172462,Directed
661501,516390,Directed
661501,658402,Directed
661501,837286,Directed
662077,27453,Directed
662077,446609,Directed
662171,8682,Directed
662171,34831,Directed
662171,361524,Directed
662171,888407,Directed
662404,217818,Directed
662404,371166,Directed
662404,406500,Directed
662404,430832,Directed
662404,460550,Directed
662404,570165,Directed
662404,642729,Directed
662404,712584,Directed
662404,789840,Directed
662404,809936,Directed
662404,859234,Directed
662404,969631,Directed
663188,188429,Directed
663188,516390,Directed
663188,861535,Directed
663188,912619,Directed
663320,235597,Directed
663320,567379,Directed
663320,884986,Directed
664421,390552,Directed
664889,453466,Directed
664889,490630,Directed
665457,417947,Directed
665457,464029,Directed
665457,476123,Directed
665457,788633,Directed
667263,87204,Directed
667449,151818,Directed
668974,258304,Directed
668974,870766,Directed
669321,245747,Directed
669321,421466,Directed
669321,429223,Directed
669884,81245,Directed
669884,214848,Directed
669884,543284,Directed
669884,582085,Directed
669884,773389,Directed
669884,972191,Directed
670477,400183,Directed
670820,185046,Directed
670820,251000,Directed
670820,689617,Directed
670820,760235,Directed
670820,861535,Directed
670820,912619,Directed
671439,93677,Directed
671439,149187,Directed
671439,184184,Directed
671439,260137,Directed
671487,550625,Directed
672331,684374,Directed
673063,251169,Directed
673063,423060,Directed
673063,433311,Directed
673063,433532,Directed
673063,460550,Directed
673063,466896,Directed
673063,495432,Directed
673063,570165,Directed
673063,762563,Directed
673063,769932,Directed
675871,33428,Directed
675871,38308,Directed
675871,173104,Directed
675871,198307,Directed
675871,251169,Directed
675871,330419,Directed
675871,389279,Directed
675871,394026,Directed
675871,418404,Directed
675871,474064,Directed
675871,586259,Directed
675871,734241,Directed
675871,760664,Directed
675871,772920,Directed
675871,780439,Directed
675871,784289,Directed
675871,817255,Directed
675871,847044,Directed
675871,917287,Directed
676461,125695,Directed
676461,196135,Directed
676461,256009,Directed
676461,331182,Directed
676461,383225,Directed
676461,561887,Directed
676461,619925,Directed
676461,688410,Directed
676579,788182,Directed
677363,219120,Directed
677741,230550,Directed
677741,613656,Directed
677741,688410,Directed
677741,772801,Directed
677741,893040,Directed
677741,961542,Directed
678164,682577,Directed
678164,932160,Directed
679520,80772,Directed
679520,331182,Directed
679520,352392,Directed
679520,564206,Directed
679520,647762,Directed
679520,862591,Directed
679520,932314,Directed
679770,417947,Directed
679904,20837,Directed
679904,358173,Directed
680186,73141,Directed
680186,464007,Directed
680186,907171,Directed
680817,282032,Directed
680817,297461,Directed
680817,335623,Directed
680817,708430,Directed
681041,289872,Directed
681041,652431,Directed
681041,690462,Directed
682013,3016,Directed
682013,32910,Directed
682013,43935,Directed
682013,75122,Directed
682013,111050,Directed
682013,122489,Directed
682013,181552,Directed
682013,182489,Directed
682013,188222,Directed
682013,234636,Directed
682013,306141,Directed
682013,313531,Directed
682013,318718,Directed
682013,464427,Directed
682013,542572,Directed
682013,736875,Directed
682013,736987,Directed
682013,738305,Directed
682013,938668,Directed
682273,785558,Directed
683004,164580,Directed
683004,604011,Directed
683004,766344,Directed
683004,894994,Directed
683357,295397,Directed
683357,412068,Directed
683357,703980,Directed
684459,3428,Directed
684459,394410,Directed
684459,444106,Directed
684459,673140,Directed
684459,786605,Directed
685852,848623,Directed
686291,813585,Directed
686291,845717,Directed
686503,68817,Directed
686503,129665,Directed
686503,464007,Directed
686929,38308,Directed
686929,66345,Directed
686929,118533,Directed
686929,331182,Directed
686929,339105,Directed
686929,543147,Directed
686929,561887,Directed
686929,653288,Directed
687273,82196,Directed
687273,857288,Directed
687273,891639,Directed
687575,47597,Directed
687575,356827,Directed
687575,463517,Directed
687575,836203,Directed
688410,66345,Directed
688410,256009,Directed
688410,371810,Directed
688410,423060,Directed
688410,841488,Directed
688410,893040,Directed
688696,703021,Directed
689795,80211,Directed
690462,591996,Directed
690462,658402,Directed
690462,661501,Directed
690462,663188,Directed
690462,754759,Directed
690462,837286,Directed
690608,362057,Directed
691298,642729,Directed
691298,789840,Directed
691771,398434,Directed
691771,778228,Directed
691771,843286,Directed
693228,128689,Directed
693228,175261,Directed
693228,337782,Directed
693228,397503,Directed
693871,269137,Directed
695630,123028,Directed
695630,460550,Directed
695630,474064,Directed
695630,484938,Directed
695630,561759,Directed
695630,570165,Directed
695630,652747,Directed
695630,769932,Directed
695740,948366,Directed
697254,10359,Directed
697254,857246,Directed
697359,90599,Directed
697359,127348,Directed
697359,139663,Directed
697359,169357,Directed
697359,411493,Directed
697359,567379,Directed
697359,762293,Directed
697359,906384,Directed
698073,19229,Directed
698073,45055,Directed
698073,360637,Directed
698073,425129,Directed
698073,515945,Directed
698073,623730,Directed
698186,663942,Directed
702776,145948,Directed
702776,148633,Directed
702776,216570,Directed
702776,485010,Directed
702776,549876,Directed
702776,653518,Directed
703443,106810,Directed
703443,226349,Directed
703443,358900,Directed
703443,394026,Directed
703443,430832,Directed
703443,517993,Directed
703443,772920,Directed
703980,295397,Directed
703980,419230,Directed
703980,749126,Directed
704330,352509,Directed
705558,397385,Directed
705558,476123,Directed
705558,647762,Directed
707129,106810,Directed
707129,122152,Directed
707129,371166,Directed
707129,406500,Directed
707129,412083,Directed
707129,600594,Directed
707129,809936,Directed
707129,864535,Directed
709231,371166,Directed
709231,406500,Directed
709231,837286,Directed
710410,456192,Directed
710410,741671,Directed
710410,908186,Directed
710410,954260,Directed
710651,58981,Directed
710651,203378,Directed
710651,443867,Directed
710651,677741,Directed
710651,961542,Directed
710991,918926,Directed
711036,124304,Directed
711215,183403,Directed
711215,353813,Directed
711222,183403,Directed
711222,353813,Directed
711275,751740,Directed
711333,147677,Directed
711333,157440,Directed
711333,262703,Directed
711333,281673,Directed
711333,605595,Directed
711333,824622,Directed
711333,860045,Directed
711333,870270,Directed
712578,50277,Directed
712578,269137,Directed
712578,304181,Directed
712578,589777,Directed
712578,710410,Directed
712578,874125,Directed
712578,961542,Directed
712584,313629,Directed
712670,541014,Directed
713008,721631,Directed
713008,763782,Directed
713786,20620,Directed
713786,105933,Directed
713786,330419,Directed
713786,450925,Directed
713786,540260,Directed
713786,590169,Directed
713786,775392,Directed
713786,824622,Directed
714050,50277,Directed
714050,242826,Directed
714050,325588,Directed
714050,473663,Directed
714050,507664,Directed
714050,581804,Directed
714050,652916,Directed
714050,653991,Directed
714050,773389,Directed
714050,891639,Directed
714050,894141,Directed
714050,908732,Directed
714875,38308,Directed
714875,78175,Directed
714875,367748,Directed
714875,394026,Directed
714875,397503,Directed
714875,466896,Directed
714875,474064,Directed
714875,651766,Directed
714875,698186,Directed
714875,734241,Directed
714875,760416,Directed
714875,949596,Directed
716185,120288,Directed
717785,2352,Directed
717785,52540,Directed
717785,69299,Directed
717785,180642,Directed
717785,221190,Directed
717785,263524,Directed
717785,294688,Directed
717785,312310,Directed
717785,480064,Directed
717785,582085,Directed
717785,620063,Directed
717785,650196,Directed
717785,739879,Directed
717785,747007,Directed
717785,783439,Directed
717785,924485,Directed
717862,330419,Directed
717862,423060,Directed
717862,582228,Directed
717862,611070,Directed
717862,663942,Directed
717862,675871,Directed
717862,777783,Directed
717862,886143,Directed
718670,60449,Directed
718679,245245,Directed
718679,480064,Directed
718679,774693,Directed
718764,862765,Directed
718960,121189,Directed
718960,274777,Directed
718960,325382,Directed
718960,539584,Directed
718960,834888,Directed
718960,893040,Directed
718960,908732,Directed
719755,314743,Directed
719755,904208,Directed
719970,115432,Directed
719970,119044,Directed
719970,152076,Directed
719970,193873,Directed
719970,206285,Directed
719970,251169,Directed
719970,330419,Directed
719970,331182,Directed
719970,352724,Directed
719970,359612,Directed
719970,367748,Directed
719970,394026,Directed
719970,417947,Directed
719970,433532,Directed
719970,457515,Directed
719970,476123,Directed
719970,495162,Directed
719970,570165,Directed
719970,607806,Directed
719970,663188,Directed
719970,663942,Directed
719970,665457,Directed
719970,769932,Directed
719970,777783,Directed
719970,780439,Directed
719970,847044,Directed
720206,228995,Directed
720986,99906,Directed
720986,733705,Directed
720986,956944,Directed
721631,425783,Directed
722626,42651,Directed
722626,68086,Directed
722626,93677,Directed
722626,99906,Directed
722626,118533,Directed
722626,206285,Directed
722626,240834,Directed
722626,259428,Directed
722626,262703,Directed
722626,310318,Directed
722626,330419,Directed
722626,331182,Directed
722626,358453,Directed
722626,371322,Directed
722626,394026,Directed
722626,446349,Directed
722626,484963,Directed
722626,570165,Directed
722626,589591,Directed
722626,602762,Directed
722626,760416,Directed
722626,788633,Directed
722626,795286,Directed
722626,861535,Directed
722707,269137,Directed
722707,651581,Directed
722707,805784,Directed
722707,939645,Directed
723355,237336,Directed
723355,425060,Directed
725464,243740,Directed
725464,493107,Directed
725464,894141,Directed
725809,164407,Directed
725809,381231,Directed
725809,809643,Directed
725968,887899,Directed
727142,39510,Directed
727142,532824,Directed
727142,763782,Directed
727142,849079,Directed
727142,886147,Directed
727942,538372,Directed
728051,2352,Directed
728051,477291,Directed
728051,762859,Directed
728051,924485,Directed
728051,972191,Directed
729086,159664,Directed
730240,553539,Directed
730888,256813,Directed
730888,383151,Directed
730888,697359,Directed
731658,679758,Directed
733170,105933,Directed
733170,147677,Directed
733170,713786,Directed
733170,886143,Directed
733170,935380,Directed
733705,623730,Directed
733705,772920,Directed
734138,908460,Directed
734241,173104,Directed
734241,198307,Directed
734241,251169,Directed
734241,294658,Directed
734241,394026,Directed
734241,586259,Directed
734241,760416,Directed
734241,769813,Directed
734241,917287,Directed
734466,48776,Directed
734466,138484,Directed
734466,199391,Directed
734466,532824,Directed
734484,460550,Directed
734484,769932,Directed
736320,938816,Directed
736386,538853,Directed
736785,109181,Directed
736785,180642,Directed
736785,227692,Directed
736785,257049,Directed
736785,393543,Directed
736785,475002,Directed
736785,775288,Directed
736785,804015,Directed
736875,169284,Directed
736987,886890,Directed
738305,736987,Directed
738418,106263,Directed
738750,89727,Directed
738885,20620,Directed
738885,473193,Directed
738885,490739,Directed
738885,775392,Directed
738885,821216,Directed
738885,860045,Directed
739688,225864,Directed
739794,236896,Directed
739879,387765,Directed
739879,718679,Directed
741923,521735,Directed
741923,918926,Directed
744051,727942,Directed
744176,305653,Directed
744538,69299,Directed
744538,143022,Directed
744538,343445,Directed
744538,528997,Directed
744538,788503,Directed
744538,843699,Directed
746096,464985,Directed
746628,555027,Directed
747007,739879,Directed
747071,129231,Directed
748729,34412,Directed
749126,419230,Directed
749126,453466,Directed
750650,343035,Directed
750650,427552,Directed
750650,447372,Directed
751740,562102,Directed
751740,711551,Directed
754478,106357,Directed
754759,172462,Directed
754759,188152,Directed
754759,454323,Directed
754759,460550,Directed
754759,469668,Directed
754759,485995,Directed
754759,564206,Directed
754759,570165,Directed
754759,577224,Directed
754759,652747,Directed
754759,693311,Directed
754759,735566,Directed
754759,769932,Directed
756573,173104,Directed
756573,198307,Directed
756573,389279,Directed
756573,466896,Directed
756573,949596,Directed
758116,485511,Directed
758116,765295,Directed
758116,809936,Directed
758116,880450,Directed
760235,17704,Directed
760235,371166,Directed
760235,809936,Directed
760416,330419,Directed
760416,651766,Directed
760416,760664,Directed
760664,78175,Directed
760664,509826,Directed
760664,570165,Directed
760664,652747,Directed
760664,960245,Directed
760701,565270,Directed
762293,697359,Directed
762338,80140,Directed
762338,108597,Directed
762338,199693,Directed
762338,367748,Directed
762338,434441,Directed
762338,466896,Directed
762338,664889,Directed
762338,770667,Directed
762338,801366,Directed
762338,809936,Directed
762698,48079,Directed
762859,138755,Directed
762859,773389,Directed
764252,494130,Directed
764896,840131,Directed
765171,33428,Directed
765171,94059,Directed
765171,119044,Directed
765171,293406,Directed
765171,310077,Directed
765171,419690,Directed
765171,484938,Directed
765171,637827,Directed
765171,651412,Directed
765171,655211,Directed
765171,689617,Directed
765171,772920,Directed
765171,852112,Directed
766344,76138,Directed
766344,272006,Directed
766344,385014,Directed
766344,604011,Directed
766344,894994,Directed
766609,483121,Directed
766712,728051,Directed
766712,842242,Directed
766801,566406,Directed
767490,736785,Directed
767491,195136,Directed
768431,75122,Directed
768431,318287,Directed
768431,576531,Directed
768431,680186,Directed
769240,296216,Directed
769240,335107,Directed
769240,881960,Directed
769321,270919,Directed
769321,878700,Directed
769384,62322,Directed
769384,203378,Directed
769384,613656,Directed
769384,710651,Directed
769813,111911,Directed
769813,861535,Directed
769963,361669,Directed
770667,507966,Directed
770762,305653,Directed
770762,572916,Directed
770762,900481,Directed
772138,173571,Directed
772138,970708,Directed
772801,66345,Directed
772801,256009,Directed
772801,893040,Directed
772920,38308,Directed
772920,152076,Directed
772920,330419,Directed
772920,339616,Directed
772920,397503,Directed
772920,698186,Directed
772920,760416,Directed
772920,765472,Directed
773052,485010,Directed
773389,27453,Directed
773389,159664,Directed
773389,292704,Directed
773389,668974,Directed
773389,736785,Directed
773407,139663,Directed
773407,660924,Directed
774202,68086,Directed
774202,260137,Directed
774202,310318,Directed
774202,330419,Directed
774202,484963,Directed
774202,507966,Directed
774202,734241,Directed
774202,769813,Directed
774202,886143,Directed
774202,967206,Directed
774738,361524,Directed
774738,473193,Directed
774738,713786,Directed
775161,210231,Directed
775161,710410,Directed
775288,908913,Directed
775392,769813,Directed
775392,897156,Directed
775755,183403,Directed
775755,242826,Directed
775755,258304,Directed
775755,353813,Directed
775755,711215,Directed
776463,188152,Directed
777783,217818,Directed
777783,460550,Directed
777783,616279,Directed
777783,652747,Directed
777783,789840,Directed
778104,799846,Directed
778228,398434,Directed
778228,483121,Directed
779800,563187,Directed
780279,106810,Directed
780279,406500,Directed
780439,339105,Directed
780439,484938,Directed
780439,561887,Directed
780439,769932,Directed
782281,368280,Directed
782281,582032,Directed
782281,973180,Directed
783439,82196,Directed
783480,330419,Directed
783480,339616,Directed
783480,344930,Directed
783480,466896,Directed
783480,484938,Directed
783480,509283,Directed
783480,509826,Directed
783480,653288,Directed
783480,714875,Directed
783480,760664,Directed
783480,855057,Directed
784233,28487,Directed
784289,115432,Directed
784289,418404,Directed
784289,460550,Directed
784289,607806,Directed
784289,623730,Directed
784289,827256,Directed
784289,847044,Directed
784533,718679,Directed
785558,360955,Directed
786514,494715,Directed
786605,507664,Directed
786605,517600,Directed
786605,550852,Directed
786605,584320,Directed
786605,682577,Directed
786605,750650,Directed
786605,891504,Directed
786714,442435,Directed
786805,598764,Directed
787631,805293,Directed
787781,426598,Directed
787781,809643,Directed
788503,347925,Directed
789840,173662,Directed
789840,248240,Directed
789840,570165,Directed
789840,652747,Directed
789840,723355,Directed
789840,861535,Directed
789840,912619,Directed
792301,145948,Directed
792301,205662,Directed
792301,339027,Directed
792301,393495,Directed
792301,920272,Directed
792301,943923,Directed
792942,46040,Directed
792942,99906,Directed
792942,339616,Directed
792942,367748,Directed
792942,570165,Directed
792942,720986,Directed
794416,188152,Directed
794416,263107,Directed
794416,469668,Directed
794416,564206,Directed
794416,622820,Directed
794416,689617,Directed
794425,389279,Directed
794425,466896,Directed
794425,570165,Directed
794425,917287,Directed
795286,538372,Directed
796039,107392,Directed
796039,269137,Directed
797204,257490,Directed
797204,365086,Directed
797381,231538,Directed
797381,265167,Directed
797381,321111,Directed
797381,854647,Directed
797381,907467,Directed
798371,170470,Directed
798371,473193,Directed
798371,538372,Directed
799121,43242,Directed
799121,78162,Directed
799121,112993,Directed
799121,173104,Directed
799121,188152,Directed
799121,198307,Directed
799121,263107,Directed
799121,330419,Directed
799121,371322,Directed
799121,394026,Directed
799121,563725,Directed
799121,622820,Directed
799121,637827,Directed
799121,675871,Directed
799121,698186,Directed
799121,714875,Directed
799121,734241,Directed
799121,794416,Directed
799121,967206,Directed
799782,157186,Directed
799846,313531,Directed
800443,679758,Directed
800443,731658,Directed
800735,170810,Directed
800735,258304,Directed
800735,324923,Directed
800735,353813,Directed
800735,775161,Directed
800735,924485,Directed
801061,426598,Directed
801274,139663,Directed
801274,411493,Directed
801366,720986,Directed
802004,473193,Directed
802004,517993,Directed
802004,616554,Directed
802004,637827,Directed
802004,851051,Directed
802004,913911,Directed
802843,28733,Directed
805016,78162,Directed
805016,842005,Directed
805293,166246,Directed
805293,311903,Directed
805293,475514,Directed
805293,533833,Directed
805784,693871,Directed
805784,858073,Directed
808248,95204,Directed
808248,361524,Directed
808248,501762,Directed
808248,774738,Directed
809571,32910,Directed
809571,38796,Directed
809571,464007,Directed
809643,123279,Directed
809643,861061,Directed
809936,495162,Directed
809936,765295,Directed
809936,880450,Directed
810489,181552,Directed
810715,45670,Directed
810715,53015,Directed
810715,580584,Directed
810715,604570,Directed
811096,137759,Directed
811096,365355,Directed
811096,505228,Directed
811096,691771,Directed
812224,151818,Directed
812224,182990,Directed
812224,523484,Directed
812224,675927,Directed
812443,87255,Directed
815812,109245,Directed
