doc
splashback boundary halo hydrodynamic simulation splashback radius physically motivated halo boundary separate infalle collapse matter halo study hydrodynamic dark matter illustristng simulation commonly adopt signature radius radial density profile steepest explicitly optimise density profile fit profile slope find lead large radius compare optimisation calculate halo mass function halo mass accretion rate redshift decrease mass redshift halo similar agreement previous work find decrease halo accretion rate apply analysis dark matter gas satellite galaxy associate halo investigate observational potential radius steep slope gas profile consistently small value calculate dark matter profile steep slope galaxy profile observation tend agree dark matter profile low massive halo compare hydrodynamic n body dark matter simulation find significant difference cause addition baryonic physics result dark matter simulation applicable realistic halo
test invariance dark matter halo surface density multiwavelength mock galaxy catalogue large number observation show dark matter halo surface density give product halo core radius core density nearly constant diverse suite galaxy invariance halo surface density violate galaxy cluster group scale open question aforementioned constancy galactic scale explain purpose probe variation halo surface density function mass multi wavelength mock galaxy catalog simulation adiabatic contraction dark matter halo presence baryon take account find baryonifie halo well fit generalize nfw profile halo surface density halo degeneracy respect halo mass virial concentration find correlation mass average concentration consistent constant halo surface density power law dependence function halo mass rule
measure distribution galaxy halo develop method measure probability find n galaxy dark matter halo mass m theoretically determine clustering property dark matter halo observationally measure cluster property galaxy knowledge function distribution dark matter completely specify cluster property galaxy scale large size dark matter halo furthermore provide strong constraint model galaxy formation depend merger history dark matter halo galaxy galaxy merger rate halo measurement combination sdss dataset allow average halo occupy bright galaxy accurately measure
