doc
minimal predictive saw model normal neutrino mass hierarchy consider type saw model right handed neutrino normal neutrino mass hierarchy impose zero coupling right handed neutrino mainly responsible atmospheric neutrino mass electron neutrino derive master formula relate see input parameter correspondence physical neutrino observable master formula search simple ratio coupling consistent current datum neutrino mass lepton mixing discover minimal predictive example right handed neutrino mainly responsible atmospheric neutrino mass coupling proportional right handed neutrino mainly responsible solar neutrino mass coupling proportional relative phase eta provide link leptogenesis cp violation neutrino oscillation experiment pattern coupling arise family symmetry model lepton predict pmn parameter term neutrino mass ratio correspond approximate tri bimaximal cabibbo mixing accurate degree prediction delta
hidden hierarchy neutrino mass dirac mass neutrino exhibit strong hierarchy majorana mass right handed neutrino degenerate hierarchy mass scale govern oscillation solar atmospheric neutrinos small phenomenon result saw mechanism algebraic structure effective mass operator active neutrinos large hierarchy dirac mass drastically modify symmetric unitary matrix act flavor space realistic pattern neutrino mass mix obtain maximal mixing atmospheric neutrino attribute charge lepton sector large mixing solar neutrino oscillation neutrino sector small natural consequence model mass active neutrino give
invert neutrino mass hierarchy symmetry motivate effective low energy model string origin discuss neutrino mass mix context minimal supersymmetric standard model supplement anomalous family symmetry additional higgs singlet field charge extra particular interpret solar atmospheric neutrino datum assume left handed neutrino acquire majorana mass lepton number violate dimension operator derive general form charge lepton neutrino mass matrix different pair singlet higgs field develop non zero vacuum expectation value result neutrino texture relate approximate lepton flavor symmetry perform numerical analysis particular case obtain solution mass mix angle consistent experimental datum
