doc
count plane graph cross graph charging scheme study cross graph charge scheme graph draw plane charge scheme charge move vertex different graph method recently apply obtain property triangulation embed fix set point plane method generalize obtain result type graph embed plane specifically obtain new bound notation hide polynomial factor maximum number crossing free straight edge graph embed specific set point plane improve previous good upper bind hoffmann et al derive upper bound number type plane graph connect bi connected plane graph obtain bound expect vertex degree graph uniformly choose set crossing free straight edge graph embed specific point set apply cross graph charge scheme method graph allow certain type crossing specifically consider graph set pairwise cross edge commonly know planar graph prove set point plane number graph straight edge planar embed exponential
vertex independence number graph let graph vertex set edge set set vertex independent set vertex adjacent study maximum cardinality set contain exactly pair adjacent vertex vertex independent set vertex independence number provide case explicit formula furthermore prove tight low resp upper bind graph order extremal graph achieve equality bind fully characterise
tight linear bind chromatic number graph let disjoint graph union graph vertex set edge set join graph vertex set edge set paper present characterization graph prove base result prove graph construct infinite family graph graph family satisfy
