doc
cover ring proper ideal let associative necessarily commutative unital ring cover leave ideal collection proper left ideal set theoretic union equal cover exist define left ideal covering number cardinality minimal cover define nonzero side ideal similarly define analogous notion cover right ideal sided ideal paper classify ring determine correspond ideal covering number ring admit finite cover left ideal residue ring r completely characterize ring ideal covering number likewise ring coverable right sided ideal
invariant cohen macaulay ring associate canonical ideal purpose paper introduce new invariant cohen macaulay local ring focus class cohen macaulay local ring admit canonical ideal attach ring r canonical ideal c integer type r reduction number c provide valuable metric express deviation r gorenstein ring enlarge list integer root r canonical degree multiplicity base function rees algebra
global parameter test ideal paper show existence ideal localization completion prime ideal parameter test ideal localized complete ring cohen macaulay localization resp completion non local ring generalized cohen macaulay ring non local ring isolated non cohen macaulay point isolated non point tool prove result constructive nature consequence result yield algorithm computation global parameter test ideal finally illustrate power method analyze hsl number local cohomology module support prime ideal
